trial,prompt_id,melody,seed,position,R_at,coherence_mlsp,coherence_w2s,chroma_cos,clap,logmel_l1,coherence_firstnote,bce0,n_updates,runtime_s
dev-p01-ascending-s0,1,ascending,0,-1,,0.11594202898550725,0.13414634146341464,0.2608514130115509,,0.0,0.0,0.39972442388534546,0,
dev-p01-ascending-s0,1,ascending,0,2,0.32038208842277527,0.12794612794612795,0.13414634146341464,0.26366308331489563,,0.07852533459663391,0.0,0.39390987157821655,3,3.2018306255340576
dev-p01-ascending-s0,1,ascending,0,6,0.3138730227947235,0.11578947368421053,0.13414634146341464,0.2637520730495453,,0.07575594633817673,0.0,0.3937843441963196,3,3.2003355026245117
dev-p01-ascending-s0,1,ascending,0,10,0.2874893546104431,0.11188811188811189,0.13414634146341464,0.26518335938453674,,0.09433984756469727,0.0,0.39116477966308594,3,3.205106496810913
dev-p01-ascending-s0,1,ascending,0,14,0.2894793748855591,0.13380281690140844,0.13580246913580246,0.2871372103691101,,0.1771455705165863,0.0,0.3809630274772644,3,3.2080159187316895
dev-p01-ascending-s0,1,ascending,0,18,0.3078429400920868,0.14982578397212543,0.16455696202531644,0.30487462878227234,,0.28934991359710693,0.0,0.36611881852149963,3,3.1881890296936035
dev-p01-ascending-s0,1,ascending,0,22,0.2921358048915863,0.1937984496124031,0.22972972972972974,0.387716680765152,,0.5448024272918701,0.04054054054054054,0.3279384970664978,3,3.2132065296173096
dev-p01-ascending-s0,1,ascending,0,26,0.273994505405426,0.19455252918287938,0.2465753424657534,0.4570755064487457,,0.4962419867515564,0.0273972602739726,0.3060782849788666,3,3.178112268447876
dev-p01-ascending-s0,1,ascending,0,30,0.31690287590026855,0.44052863436123346,0.417910447761194,0.4516485035419464,,0.38907814025878906,0.0,0.31084227561950684,3,3.188103437423706
dev-p01-ascending-s0,1,ascending,0,34,0.3533521592617035,0.352059925093633,0.3291139240506329,0.37719446420669556,,0.33899733424186707,0.0,0.32015132904052734,3,3.2015373706817627
dev-p01-ascending-s0,1,ascending,0,38,0.4491535425186157,0.1450381679389313,0.20987654320987653,0.3254951238632202,,0.17856566607952118,0.0,0.3049774169921875,3,3.198538303375244
dev-p01-ascending-s0,1,ascending,0,42,0.5570507645606995,0.1417910447761194,0.18292682926829268,0.3116505444049835,,0.1782362312078476,0.0,0.29053065180778503,3,3.2084906101226807
dev-p01-ascending-s0,1,ascending,0,46,0.6032624244689941,0.1391941391941392,0.14634146341463414,0.3041241765022278,,0.17704026401042938,0.0,0.2709864675998688,3,3.2076995372772217
dev-p01-ascending-s1,1,ascending,1,-1,,0.0729483282674772,0.08333333333333333,0.14360271394252777,,0.0,0.07142857142857142,0.44544366002082825,0,
dev-p01-ascending-s1,1,ascending,1,2,0.2932847738265991,0.0701219512195122,0.08333333333333333,0.13642694056034088,,0.08677692711353302,0.07142857142857142,0.4461606740951538,3,3.196820020675659
