f1,precision,recall,pos_recall,top1_acc,bce,row,R_entropy,R_margin,R_maxprob,agree_final,mean_p,run,prompt_id,seed,variant,sigma,rms,sig_rel,progress
0.0,0.0,0.0,0.0,0.11320754716981132,0.33765244483947754,10,0.09229777753353119,0.0890750139951706,0.3825609087944031,0.8569182389937107,0.15652461349964142,dev-p00-s0,0,0,rmsnorm,0.987823486328125,0.9870955944061279,0.6390579463581689,0.22
0.0,0.0,0.0,0.0,0.11320754716981132,0.3378183841705322,11,0.09189510345458984,0.08959871530532837,0.3854600489139557,0.8569182389937107,0.15811392664909363,dev-p00-s0,0,0,rmsnorm,0.9856846332550049,0.9849568009376526,0.6342699577570757,0.24
0.0,0.0,0.0,0.0,0.11320754716981132,0.337881863117218,12,0.0914350152015686,0.09029176086187363,0.3887977600097656,0.8569182389937107,0.15991564095020294,dev-p00-s0,0,0,rmsnorm,0.9831763505935669,0.9824568033218384,0.628640471275719,0.26
0.033333333126111114,0.1428571428367347,0.01886792452794589,0.018867924528301886,0.11320754716981132,0.33796370029449463,13,0.09092649072408676,0.09099588543176651,0.3926575779914856,0.8584905660377359,0.16202764213085175,dev-p00-s0,0,0,rmsnorm,0.9802373051643372,0.9795334339141846,0.622011438675654,0.28
0.03278688501693094,0.124999999984375,0.01886792452794589,0.018867924528301886,0.11320754716981132,0.33794134855270386,14,0.09039285778999329,0.0916689932346344,0.3970239758491516,0.8569182389937107,0.1644468456506729,dev-p00-s0,0,0,rmsnorm,0.9767970442771912,0.9761161208152771,0.614197137997949,0.3
0.03225806426690947,0.11111111109876542,0.01886792452794589,0.018867924528301886,0.11320754716981132,0.33782312273979187,15,0.08986017853021622,0.09225378930568695,0.40199407935142517,0.8553459119496856,0.16726164519786835,dev-p00-s0,0,0,rmsnorm,0.9727745056152344,0.9721478223800659,0.605031280361507,0.32
0.03225806426690947,0.11111111109876542,0.01886792452794589,0.018867924528301886,0.11320754716981132,0.3376070559024811,16,0.08944740891456604,0.0927385464310646,0.40796178579330444,0.8553459119496856,0.17052942514419556,dev-p00-s0,0,0,rmsnorm,0.9680774807929993,0.9675729870796204,0.594336586806681,0.34
0.06249999971337891,0.18181818180165288,0.03773584905589178,0.03773584905660377,0.1320754716981132,0.33720663189888,17,0.08907661586999893,0.09305187314748764,0.41485318541526794,0.8553459119496856,0.1743013560771942,dev-p00-s0,0,0,rmsnorm,0.9626011848449707,0.962228000164032,0.5816583227035226,0.36
0.06153846123550296,0.16666666665277777,0.03773584905589178,0.03773584905660377,0.1320754716981132,0.33605822920799255,18,0.08880911767482758,0.09252308309078217,0.4219992756843567,0.8537735849056604,0.17839106917381287,dev-p00-s0,0,0,rmsnorm,0.9562279582023621,0.9559570550918579,0.5665149669218779,0.38
0.060606060287878794,0.15384615383431952,0.03773584905589178,0.03773584905660377,0.1509433962264151,0.33462420105934143,19,0.08878340572118759,0.09127446264028549,0.4295406639575958,0.8553459119496856,0.18282850086688995,dev-p00-s0,0,0,rmsnorm,0.948826253414154,0.9487369060516357,0.5486902500382986,0.4
0.08695652138038228,0.18749999998828126,0.05660377358383767,0.05660377358490566,0.1509433962264151,0.33220618963241577,20,0.08899758756160736,0.09118445217609406,0.43746083974838257,0.8537735849056604,0.1871555745601654,dev-p00-s0,0,0,rmsnorm,0.9402512907981873,0.9403234720230103,0.5273401127437441,0.42
0.11267605595635787,0.22222222220987653,0.07547169811178356,0.07547169811320754,0.1509433962264151,0.32951000332832336,21,0.09006603062152863,0.0911870151758194,0.446824848651886,0.85062893081761,0.19171391427516937,dev-p00-s0,0,0,rmsnorm,0.9303449988365173,0.9308943152427673,0.5025772482815293,0.44
0.1917808215147307,0.3499999999825,0.13207547169562123,0.1320754716981132,0.18867924528301888,0.32522687315940857,22,0.09155863523483276,0.08999615907669067,0.45504313707351685,0.8569182389937107,0.19536390900611877,dev-p00-s0,0,0,rmsnorm,0.9189376831054688,0.9199101328849792,0.4724386795375364,0.46
0.2399999995790222,0.40909090907231405,0.169811320751513,0.16981132075471697,0.18867924528301888,0.3200222849845886,23,0.09330347925424576,0.09074452519416809,0.4630584120750427,0.8632075471698113,0.1975269913673401,dev-p00-s0,0,0,rmsnorm,0.9058513045310974,0.9074437022209167,0.436199369401427,0.48
0.2399999995790222,0.40909090907231405,0.169811320751513,0.16981132075471697,0.2641509433962264,0.3142509162425995,24,0.09749078005552292,0.09449172765016556,0.47371014952659607,0.8663522012578616,0.1985374093055725,dev-p00-s0,0,0,rmsnorm,0.8909031748771667,0.8934658765792847,0.3922800215292778,0.5
0.20512820468737675,0.3199999999872,0.15094339622356712,0.1509433962264151,0.24528301886792453,0.31138816475868225,25,0.10363566130399704,0.10935118794441223,0.49067753553390503,0.8742138364779874,0.19847093522548676,dev-p00-s0,0,0,rmsnorm,0.8739120364189148,0.8781574964523315,0.33864694368302195,0.52
0.22499999954718752,0.33333333332098763,0.169811320751513,0.16981132075471697,0.22641509433962265,0.30480071902275085,26,0.11060167849063873,0.11626680195331573,0.5002164840698242,0.8805031446540881,0.19632193446159363,dev-p00-s0,0,0,rmsnorm,0.8547062277793884,0.8612293004989624,0.2685528732931413,0.54
0.2857142852417801,0.3870967741810614,0.22641509433535068,0.22641509433962265,0.3018867924528302,0.2990233302116394,27,0.12074586004018784,0.12305964529514313,0.5197004079818726,0.8836477987421384,0.19629357755184174,dev-p00-s0,0,0,rmsnorm,0.8331335186958313,0.8432906866073608,0.16710240205188379,0.56
0.3225806446641231,0.37499999999062505,0.28301886791918834,0.2830188679245283,0.33962264150943394,0.29398006200790405,28,0.132808119058609,0.13401930034160614,0.5425698161125183,0.8883647798742138,0.195936918258667,dev-p00-s0,0,0,rmsnorm,0.8090733289718628,0.8240729570388794,0.0,0.58
