variant,row,f1,pos_recall,top1_acc,bce,R_entropy,R_margin,R_maxprob,agree_final,mean_p,f1_sem,pos_recall_sem,top1_acc_sem,bce_sem,R_entropy_sem,R_margin_sem,R_maxprob_sem,agree_final_sem,mean_p_sem,progress,sigma,rms,sig_rel
raw,0,0.040161971866386564,0.024656414528620583,0.10468814572799383,0.33050002336502077,0.10120087623596191,0.0955714836716652,0.3934673148393631,0.8880199476575897,0.15599103450775145,0.0058609471593233575,0.003661842987449714,0.009142621682321427,0.0036207474536514126,0.0016199680554182794,0.000994263465710115,0.003235742909821456,0.00724414838303375,0.0016180304733088918,0.02,0.9976146221160889,0.9969495987892151,0.4888283840366499
raw,1,0.04010618724284461,0.024656414528620583,0.10506550421855987,0.33061816334724425,0.10114777281880379,0.09564563244581223,0.394052557349205,0.8879851402594532,0.15628870576620102,0.0058522874297213786,0.003661842987449714,0.009077890413821692,0.0036182054173531397,0.0016260096499412042,0.0009978601383725343,0.003234344036876098,0.007254151159928837,0.0016196358191918347,0.04,0.9971906542778015,0.9965273618698121,0.4876480111993986
raw,2,0.04008432931910892,0.024656414528620583,0.10506550421855987,0.3307549715042114,0.10108376532793045,0.0957316891849041,0.3947406607866287,0.8878756394543003,0.15663999766111375,0.005850303387677328,0.003661842987449714,0.009077890413821692,0.0036150908829582443,0.0016333163093651363,0.0010018952881429093,0.0032326502174889445,0.0072568143995939555,0.0016215612552516734,0.06,0.9966917037963867,0.9960320293903351,0.48622311937368246
raw,3,0.0406254236399949,0.025048571391365678,0.10506550421855987,0.3309184622764587,0.1010110092163086,0.09583001732826232,0.39554080069065095,0.8875976290478584,0.1570492899417877,0.005776750207561529,0.0036288042897180514,0.009077890413821692,0.003612021988296111,0.0016422049208754668,0.001007205226360977,0.0032309741698264686,0.007269569142854093,0.0016241978089850126,0.08,0.99610435962677,0.9954486536979675,0.48446802882303963
raw,4,0.04122555096341448,0.02541894176173605,0.10506550421855987,0.33110768914222716,0.10092258706688881,0.09594161227345467,0.39647590219974516,0.8875954706603796,0.15753160625696183,0.005792554158372302,0.0036340994680202476,0.009077890413821692,0.0036077743066960924,0.0016527198289031854,0.0010137546413113844,0.0032297181053464077,0.007268018848041441,0.0016274062071859766,0.1,0.9954133629798889,0.9947639203071594,0.48204501124899507
raw,5,0.04183603736799224,0.025844473676629665,0.10505824732451054,0.33133264660835265,0.10082125425338745,0.09606825202703476,0.3975730335712433,0.8875850762740987,0.1580979719758034,0.0058947658301160425,0.003699372262090127,0.008992645195095579,0.0036031048094381664,0.0016654943215301601,0.0010241210126232245,0.0032302476642227717,0.007273639023142586,0.00163197435870498,0.12,0.9946002960205078,0.9939585638046264,0.47991845131910177
raw,6,0.04272255015191935,0.026599190657761743,0.10622717643461611,0.33159718334674837,0.10070471152663231,0.09620898559689522,0.3988482332229614,0.887190615644416,0.1587583789229393,0.005801784264096236,0.003668626400336551,0.008980543122742624,0.003597941809439174,0.0016808602981808567,0.00103742358532453,0.003231484495195297,0.0073102638869245945,0.0016377570746098245,0.14,0.993644118309021,0.9930130052566528,0.47719135844616944
raw,7,0.04368446863140023,0.027531439980254965,0.10660425873710663,0.33188899874687194,0.10054971575737,0.09636311635375022,0.40028422832489013,0.8869165452323969,0.1595187520980835,0.006108263296416215,0.0039524746974876224,0.00913931489184973,0.0035918151653420555,0.0016982527240908692,0.0010542025907232333,0.00323566236249769,0.00728835240036861,0.0016447897084252954,0.16,0.9925198554992676,0.991898547410965,0.4742261549942047
raw,8,0.044811636491929846,0.02832734226551896,0.10703904134580228,0.3322283494472504,0.1003722259402275,0.09654406785964965,0.4019566190242767,0.8868514273585231,0.1604043325781822,0.0062073362827345805,0.004018473736327683,0.00908822668070337,0.0035849065373159362,0.0017189865161143566,0.0010747486307907505,0.003242900566527439,0.007289579785146351,0.0016543473870917504,0.18,0.9911985993385315,0.9905908107757568,0.47117848700393045
raw,9,0.045287303777554605,0.028744008932185622,0.10913293704226723,0.3326283299922943,0.10016444802284241,0.09675030753016473,0.40389953315258026,0.8867187255741055,0.1614378273487091,0.006260210239766517,0.004067997239329127,0.009231071359049704,0.0035774582600432547,0.0017438611716446052,0.0011020123886731174,0.0032551752243324813,0.00730114888437845,0.0016674051476039751,0.2,0.9896462559700012,0.9890583193302155,0.46756514141272226
raw,10,0.045758227130006955,0.029169540847079237,0.10955846895716084,0.3330465757846832,0.09998299926519394,0.09699884161353112,0.4060824090242386,0.8865076767122885,0.16256676018238067,0.006172949378121605,0.004028701320636649,0.009329300732458995,0.0035704673684189437,0.0017740514253010544,0.0011320529649701788,0.0032745863370788825,0.007283693225955959,0.0016858789085987373,0.22,0.987823486328125,0.9872611403465271,0.4632649027851235
raw,11,0.048192678936556134,0.030874489493204354,0.111196938558838,0.3335331356525421,0.09976974502205849,0.09727021291851998,0.4086000740528107,0.8863422662307343,0.16387950837612153,0.006585500283288036,0.004291110578881465,0.009337199254441543,0.0035628087251885106,0.0018095966229494062,0.0011683415391645084,0.003304780634033533,0.007278132829309774,0.0017101466531608217,0.24,0.9856846332550049,0.9851572036743164,0.45812541160454273
raw,12,0.04878213297779,0.0313189339376488,0.11157485040733807,0.33403018772602083,0.09951456785202026,0.09751594573259353,0.41132840752601624,0.8862856070693556,0.1653348198533058,0.0065869965768222604,0.004295835615451362,0.00940117323496711,0.0035562388363095786,0.0018497914447132041,0.001206322647642264,0.003347849831778198,0.007280328624205972,0.0017419783232660573,0.26,0.9831763505935669,0.9826867127418518,0.45190099260051025
raw,13,0.052917250409904665,0.034111513611027586,0.11402751956602791,0.33459666192531584,0.09921622812747956,0.09773074939846993,0.4144428139925003,0.8862960486397523,0.16701847314834595,0.006588396466331591,0.0043349761165989735,0.009495338617932161,0.003550640520939316,0.0018961986355840392,0.001250232840318186,0.0034063287062565555,0.007250369542485851,0.0017833859171712315,0.28,0.9802373051643372,0.9797987651824951,0.44411415463196646
raw,14,0.054656358875606256,0.03538898613850011,0.11566026243256658,0.33513187408447265,0.09887983813881875,0.09786995127797127,0.41771893441677094,0.8861593555398851,0.16883494794368745,0.006707426258963387,0.004405797895207813,0.009486824054787934,0.0035473339340739833,0.0019474347442322954,0.0012921375404573857,0.0034894629864789858,0.0072628459336772505,0.0018383941359934014,0.3,0.9767970442771912,0.976414579153061,0.4351398281113798
