path,prompt,melody,cond,coherence_true,coherence_shuffled_mean,coherence_shuffled_max,voiced_fraction
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt7_descending_probe_strong.wav,prompt7,descending,probe_0.2,0.23076923076923078,0.06993006993006994,0.15384615384615385,0.8691860465116279
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_alternating_baseline.wav,prompt8,alternating,baseline,0.027522935779816515,0.08840700583819851,0.3119266055045872,0.7242524916943521
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_alternating_combined.wav,prompt8,alternating,combined,0.2868217054263566,0.06483439041578576,0.2248062015503876,0.8571428571428571
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_alternating_itc.wav,prompt8,alternating,itc,0.1346153846153846,0.07867132867132869,0.25,0.6910299003322259
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_alternating_probe_high.wav,prompt8,alternating,probe_0.1,0.3175182481751825,0.062043795620437964,0.22262773722627738,0.9102990033222591
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_alternating_probe_low.wav,prompt8,alternating,probe_0.03,0.2740740740740741,0.06599326599326599,0.24814814814814815,0.8970099667774086
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_alternating_probe_mid.wav,prompt8,alternating,probe_0.05,0.3048327137546468,0.06319702602230483,0.22676579925650558,0.893687707641196
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_alternating_probe_strong.wav,prompt8,alternating,probe_0.2,0.3175182481751825,0.062043795620437964,0.22262773722627738,0.9102990033222591
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_ascending_baseline.wav,prompt8,ascending,baseline,0.04938271604938271,0.08641975308641975,0.2551440329218107,0.7063953488372093
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_ascending_combined.wav,prompt8,ascending,combined,0.15714285714285714,0.07662337662337661,0.175,0.813953488372093
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_ascending_itc.wav,prompt8,ascending,itc,0.05263157894736842,0.0861244019138756,0.32456140350877194,0.6627906976744186
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_ascending_probe_high.wav,prompt8,ascending,probe_0.1,0.26282051282051283,0.06701631701631701,0.16987179487179488,0.9069767441860465
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_ascending_probe_low.wav,prompt8,ascending,probe_0.03,0.18439716312056736,0.07414571244358478,0.19858156028368795,0.8197674418604651
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_ascending_probe_mid.wav,prompt8,ascending,probe_0.05,0.26644736842105265,0.06668660287081339,0.17434210526315788,0.8837209302325582
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_ascending_probe_strong.wav,prompt8,ascending,probe_0.2,0.26198083067092653,0.0670926517571885,0.17252396166134185,0.9098837209302325
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_descending_baseline.wav,prompt8,descending,baseline,0.2551440329218107,0.06771417882528995,0.18930041152263374,0.7063953488372093
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_descending_combined.wav,prompt8,descending,combined,0.2694805194805195,0.06641086186540732,0.1396103896103896,0.8953488372093024
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_descending_itc.wav,prompt8,descending,itc,0.2425531914893617,0.06885880077369438,0.2553191489361702,0.6831395348837209
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_descending_probe_high.wav,prompt8,descending,probe_0.1,0.26384364820846906,0.066923304708321,0.14332247557003258,0.8924418604651163
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_descending_probe_low.wav,prompt8,descending,probe_0.03,0.17142857142857143,0.07532467532467534,0.15357142857142858,0.813953488372093
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_descending_probe_mid.wav,prompt8,descending,probe_0.05,0.26490066225165565,0.06682721252257676,0.1423841059602649,0.877906976744186
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt8_descending_probe_strong.wav,prompt8,descending,probe_0.2,0.2604501607717042,0.06723180356620873,0.1414790996784566,0.9040697674418605
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_alternating_baseline.wav,prompt9,alternating,baseline,0.17159763313609466,0.07530930607853685,0.3668639053254438,0.5614617940199336
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_alternating_combined.wav,prompt9,alternating,combined,0.3924050632911392,0.055235903337169164,0.3628691983122363,0.7873754152823921
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_alternating_itc.wav,prompt9,alternating,itc,0.15178571428571427,0.07711038961038962,0.41964285714285715,0.37209302325581395
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_alternating_probe_high.wav,prompt9,alternating,probe_0.1,0.40609137055837563,0.05399169358560221,0.38071065989847713,0.654485049833887
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_alternating_probe_low.wav,prompt9,alternating,probe_0.03,0.3677685950413223,0.0574755822689707,0.2768595041322314,0.8039867109634552
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_alternating_probe_mid.wav,prompt9,alternating,probe_0.05,0.3902439024390244,0.05543237250554323,0.2926829268292683,0.8172757475083057
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_alternating_probe_strong.wav,prompt9,alternating,probe_0.2,0.3319672131147541,0.06073025335320417,0.3524590163934426,0.8106312292358804
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_ascending_baseline.wav,prompt9,ascending,baseline,0.0,0.09090909090909091,0.24598930481283424,0.5436046511627907
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_ascending_combined.wav,prompt9,ascending,combined,0.2852112676056338,0.0649807938540333,0.18309859154929578,0.8255813953488372
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_ascending_itc.wav,prompt9,ascending,itc,0.0,0.09090909090909091,0.32575757575757575,0.38372093023255816
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_ascending_probe_high.wav,prompt9,ascending,probe_0.1,0.2789115646258503,0.06555349412492269,0.14625850340136054,0.8546511627906976
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_ascending_probe_low.wav,prompt9,ascending,probe_0.03,0.30742049469964666,0.06296177320912304,0.2756183745583039,0.8226744186046512
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_ascending_probe_mid.wav,prompt9,ascending,probe_0.05,0.28368794326241137,0.06511927788523532,0.1524822695035461,0.8197674418604651
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_ascending_probe_strong.wav,prompt9,ascending,probe_0.2,0.2949640287769784,0.06409417920209287,0.15467625899280577,0.8081395348837209
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_descending_baseline.wav,prompt9,descending,baseline,0.0,0.09090909090909091,0.41711229946524064,0.5436046511627907
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_descending_combined.wav,prompt9,descending,combined,0.3014705882352941,0.06350267379679143,0.15808823529411764,0.7906976744186046
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_descending_itc.wav,prompt9,descending,itc,0.10457516339869281,0.0814022578728461,0.35294117647058826,0.44476744186046513
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_descending_probe_high.wav,prompt9,descending,probe_0.1,0.281786941580756,0.06529209621993128,0.17869415807560138,0.8459302325581395
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_descending_probe_low.wav,prompt9,descending,probe_0.03,0.40350877192982454,0.05422647527910685,0.1824561403508772,0.8284883720930233
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_descending_probe_mid.wav,prompt9,descending,probe_0.05,0.291970802919708,0.06436629064366291,0.15693430656934307,0.7965116279069767
/home/stoneyey/Desktop/MIC/outputs/generated_audio/prompt9_descending_probe_strong.wav,prompt9,descending,probe_0.2,0.29285714285714287,0.06428571428571428,0.16071428571428573,0.813953488372093
